user_id,user_screen_name,user_name,user_ location,user_description,Geo: ,coordinates,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,place,is_retweet
1499377196254777354,vincenz0o2,vincenzo,mars,xac,,,2021-10-16 14:06:23+00:00,0,41,41,False,2022-03-03 13:32:35+00:00,"RT @3landmfers: $50 in #BNB | GIVEAWAY IN 24 HRS 🦊

- Follow @3landmfers  (🔔)
- RT
- Tag friend
-----------------------------------------
#…",['BNB'],Twitter Web App,,False
1499377195608952835,slydogcrypto,SlyDog.loser,United States of America,"started 2022 with $100k, open journal. 93% of people in crypto are sheep. will never ask for money or DM. not investment advice. change my mind 500 times a day.",,,2022-01-18 03:51:02+00:00,221,34,243,False,2022-03-03 13:32:35+00:00,@Bitcoin__Banks Of course it’s happening lol I don’t know anyone that thought it wasn’t,,Twitter for iPhone,,False
1499377191930449921,LcatdesLd,Jax,,,,,2013-09-07 02:21:59+00:00,137,359,525,False,2022-03-03 13:32:34+00:00,"RT @myguyknowsaguy: I will send $50 bitcoin $BTC to one random person who retweets this, paid after tonight’s NBA games",,Twitter for iPad,,False
1499377190915698688,mdabdul06465042,md abdullah,,Games,,,2022-02-05 00:19:21+00:00,24,491,623,False,2022-03-03 13:32:34+00:00,RT @13_navjot: Happy birthday #bitcoin You Have Given Us a New Life Thanks For Filling My Dream  More Target Incoming 🚀 Once Again Happy Bi…,['bitcoin'],Twitter for Android,,False
1499377187379630083,drfaudchi,use your brain,"Austin, TX",Think For Yourself,,,2017-07-07 17:22:52+00:00,66,367,2512,False,2022-03-03 13:32:33+00:00,RT @SwanBitcoin: #Bitcoin Meme of the Day: https://t.co/nHV9mU0jOi,['Bitcoin'],Twitter Web App,,False
1499377186427518981,jgettbtc,"J. Gett, BTC",PGP F387 84B5 4742 843B,#Bitcoin Pusher | Perfect is the enemy of good - Voltaire,,,2019-03-11 16:24:23+00:00,1041,1859,23032,False,2022-03-03 13:32:32+00:00,"@PeterLBrandt @Lewy05019925 ""In God We Trust"" is on USD, not #Bitcoin.",['Bitcoin'],Twitter for Android,,False
1499377185773154305,bitmaxis,Max.Hodl,,"Father, Husband, Programmer
#Bitcoin",,,2018-10-18 19:53:51+00:00,259,1047,26541,False,2022-03-03 13:32:32+00:00,"RT @TheMikeStillUK: “I’m never going to put £25,000 quid in there, mainly because I haven’t got £25,000 quid…

… But having said that if I…",,Twitter Web App,,False
1499377183965523969,serdarkara_sk,🇹🇷𝓢𝓮𝓻𝓭𝓪𝓻 𝓚𝓪𝓻𝓪🇹🇷,"Aziziye, Türkiye",ERZURUMSPOR #SHINJA#,,,2017-06-17 18:21:50+00:00,29,197,123,False,2022-03-03 13:32:32+00:00,"RT @ffurknaydnn: @rovercrc #SHINJA Is Now Accepting Application's For Projects To Be Listed On #DOJOSWAP 🥷🤝 ‼️  👀👀

#ETH #BSC #Polygon #FLO…","['SHINJA', 'DOJOSWAP', 'ETH', 'BSC', 'Polygon']",Twitter for iPhone,,False
1499377182606454785,FATCAT_sBCH,FATCAT,,$FATCATS for the win - everyone will get them - cause they are cute 😍,,,2021-10-14 12:11:33+00:00,1436,9,731,False,2022-03-03 13:32:32+00:00,"RT @borrachomejor: And this is all on-chain. Let's see #BTC even try to keep up. #BitcoinCash is what #Bitcoin was always intended to be, p…","['BTC', 'BitcoinCash', 'Bitcoin']",Twitter Web App,,False
1499377182145015810,shenyanh,Kkk,,,,,2017-12-17 03:58:35+00:00,11,100,794,False,2022-03-03 13:32:31+00:00,$BTC #Bitcoin  is the only thing you can truly own. ➡,['Bitcoin'],shenyanhhuang,,False
1499377180182200322,Brilan57,57Mixes | 5ifty7,in the house,Gamer | Audio Engineer | Music Man  5ifty7@gmail.com for all inquiries,,,2010-10-19 21:12:33+00:00,750,705,57859,False,2022-03-03 13:32:31+00:00,RT @9000kufis: Bitcoin was literally made for these type of situations lol,,Twitter for iPhone,,False
1499377178613805062,ayie_0305,Irish 🚀❤️🌕,,"Study hard for the future❤️
#AxieInfinity",,,2021-10-25 14:19:26+00:00,145,123,1502,False,2022-03-03 13:32:31+00:00,"RT @HALOvsHORN: Someone tipped me in bitcoin yesterday , THANKS 🖤",,Twitter for Android,,False
1499377178395488263,MaduforDavid12,God's Love,,"I am #AllFORJESUS                         
                                   
Abeg tag @bossdave.",,,2021-09-22 15:11:33+00:00,183,458,7844,False,2022-03-03 13:32:31+00:00,RT @saylor: #Bitcoin is the only thing you can truly own.,['Bitcoin'],Twitter for Android,,False
1499377175631327232,TboneHODL,𝗧₿𝙊𝗡𝗘,Australia,"Approving steak related posts since block 500,000.

#bitcoin only",,,2011-11-23 07:45:10+00:00,2821,1291,3349,False,2022-03-03 13:32:30+00:00,"Mah plebs, in no particular order. It's Friday here already. LFG #bitcoin
@Tainoanomaly
@AxeCapYa
@ICOffenderII
@LRT_BTC
@Hesstosterone 
@Cryptic_Oz
@CuredSausage
@FINTOEBTC 
@nipsubishi 
@pajaroalvarogm
@WaitIamMe
@eemi666
@AEHW1
@RoninMiner
@parman_the
@meta_trinity
@GVictoriaB",['bitcoin'],Twitter for Android,,False
1499377172229902339,Crypto_Mooners,Mooners Crypto Hotel,space - blockchain,The Mooners Crypto Hotel is a hotel concept dedicated to the crypto community // COMING SOON // Created and designed by Hotel Crypto Fritz.,,,2022-01-20 17:52:09+00:00,25,76,290,False,2022-03-03 13:32:29+00:00,"RT @Dennis_Porter_: If your government tells you not to buy #Bitcoin, buy more.",['Bitcoin'],Twitter Web App,,False
1499377172179468297,m_almanasrah,Crypto is Lifestyle,,"Crypto investor  
#BTC #ETH #cryptocurrencies #Metaverse #PlayToEarn",,,2014-12-26 10:53:16+00:00,1988,178,2572,False,2022-03-03 13:32:29+00:00,"#US 4Q Non-Farm Productivity Revised +6.6%, Prelim +6.6%
Initial Jobless Claims 215k vs. 225k Expected

#Ethereum #ETH #BTC #Bitcoin #Metaverse #PlayToEarn #cryptocurrency #web3 #XDOGE #MEGALAND #NFT #FCON #classicdoge","['US', 'Ethereum']",Twitter Web App,,False
1499377171780882435,linacityxx,be🖤mine,,,,,2021-09-03 08:17:04+00:00,25,1724,715,False,2022-03-03 13:32:29+00:00,"RT @kellershiller: GM GUYS!! 🔥

Shoot me your best #NFT 🤩

I'm looking for a unique collection 🤝✅

—
#NFTGiveaway #NFT #NFTs #bitcoin #bnb…","['NFT', 'NFTGiveaway', 'NFT', 'NFTs', 'bitcoin', 'bnb']",Twitter for Android,,False
